train_rmse,train_mae,train_mse,test_rmse,test_mae,test_mse,test_r2
0.27592393404004073,0.1529017003822045,0.07613401737613275,0.07458248734474182,0.06760086119174957,0.005562547128647566,-1.4665732383728027
0.08679780320932688,0.07024629452882913,0.007533858641965036,0.05893497169017792,0.04714685305953026,0.00347333075478673,-0.5401620864868164
0.06465000327463116,0.05316897184138057,0.004179622923409821,0.09497234970331192,0.09064289927482605,0.009019747376441956,-2.9995827674865723
0.06385868645321253,0.05147675301426243,0.00407793183552971,0.03457603231072426,0.02910369075834751,0.0011955020017921925,0.46988433599472046
0.05560272030022515,0.04658182109732711,0.0030916625047850703,0.06432212144136429,0.0588795430958271,0.00413733534514904,-0.8345984220504761
0.05910367589458822,0.04938231448301676,0.0034932445042525286,0.06035197526216507,0.05530717968940735,0.0036423609126359224,-0.6151143312454224
0.0457843207466103,0.03778371506989665,0.0020962040262284902,0.023205043748021126,0.018652847036719322,0.0005384740652516484,0.7612270712852478
0.03326063487787192,0.02612680067030106,0.0011062698324791097,0.023618238046765327,0.01943144015967846,0.0005578211275860667,0.752648115158081
0.03442967805797995,0.027783665321629597,0.001185402731176146,0.06246700510382652,0.05890605226159096,0.0039021268021315336,-0.730301022529602
0.03353486337019384,0.02673598010680489,0.0011245870612575685,0.05319365859031677,0.049837108701467514,0.0028295652009546757,-0.25470030307769775
0.030032748558294752,0.024066125987623574,0.0009019659859657555,0.03451085835695267,0.0313667431473732,0.0011909992899745703,0.4718809723854065
0.026627638791855097,0.02150770239917364,0.0007090311476295063,0.019834499806165695,0.01591884344816208,0.0003934074193239212,0.8255532383918762
0.025700900240070167,0.020216961863974536,0.0006605362731500387,0.023173240944743156,0.019645456224679947,0.0005369990831241012,0.7618811130523682
0.025138389949793286,0.02008156375092433,0.0006319386492678681,0.030421501025557518,0.027170168235898018,0.0009254677570424974,0.5896243453025818
0.024205724817705915,0.019335917371106112,0.0005859171139505041,0.017552247270941734,0.014104092493653297,0.00030808139126747847,0.8633889555931091
0.024437849076136883,0.018729532545073303,0.0005972084674680442,0.02448459155857563,0.020942503586411476,0.0005994952516630292,0.7341687679290771
0.021961484257335937,0.01705177823330573,0.0004823067907852142,0.02270570397377014,0.018776724115014076,0.0005155489780008793,0.7713926434516907
0.019845432374005764,0.01532621871272809,0.0003938411861112361,0.013860725797712803,0.010691676288843155,0.00019211971084587276,0.9148092865943909
0.019709540871620176,0.015392665028779097,0.0003884660013700662,0.026062533259391785,0.02353844977915287,0.0006792556378059089,0.6988009810447693
0.020430251989927116,0.015955327288149388,0.00041739519637192093,0.0200523491948843,0.016436021775007248,0.0004020966880489141,0.8217002153396606
0.01840356329081536,0.014393599807206621,0.0003386911417990467,0.024762781336903572,0.021573714911937714,0.0006131952977739275,0.7280938029289246
0.0176839943577686,0.01371798315021996,0.0003127236564455917,0.0171250831335783,0.014115333557128906,0.00029326844378374517,0.8699573874473572
0.018749997302379237,0.014569678875803169,0.0003515623988392286,0.01185423880815506,0.009133501909673214,0.00014052297046873719,0.9376885890960693
0.01705665029867634,0.013118946781022264,0.00029092931941133564,0.016355343163013458,0.012643824331462383,0.0002674972638487816,0.8813849687576294
0.01881306801358741,0.014276148105639742,0.00035393152808386584,0.012965124100446701,0.010222516022622585,0.00016809444059617817,0.9254627227783203
0.015914061589093313,0.012339553951050696,0.00025325735626145513,0.027241971343755722,0.02473548986017704,0.0007421250338666141,0.670923113822937
0.01627415567879798,0.012554561373926097,0.00026484814305775264,0.01290791667997837,0.01020042970776558,0.0001666143216425553,0.9261190295219421
0.015561539563945072,0.012097983004503531,0.00024216151360022776,0.010319827124476433,0.007813763804733753,0.00010649883915903047,0.9527757167816162
0.015004536786421678,0.01165586304071615,0.0002251361241750814,0.014456656761467457,0.011449970304965973,0.00020899492665193975,0.9073264002799988
0.015180679515244428,0.011649565996392311,0.00023045303054456182,0.03085804171860218,0.02869957871735096,0.0009522187756374478,0.577762246131897
0.014444667529870572,0.011200162221806255,0.00020864842004849723,0.01636209711432457,0.01339103002101183,0.00026771824923343956,0.8812869787216187
0.014322067673038964,0.011069477151492384,0.00020512162243110772,0.013360491022467613,0.010628506541252136,0.00017850272706709802,0.9208474159240723
0.014073245625344594,0.010946342100746118,0.00019805624243128073,0.02003665268421173,0.017540691420435905,0.0004014674632344395,0.8219792246818542
0.014975107126905531,0.01159743889239725,0.00022425383346229681,0.014680441468954086,0.012138893827795982,0.0002155153633793816,0.9044350385665894
0.010206631553092638,0.0077753749572367515,0.00010417532766058624,0.009529298171401024,0.007234889082610607,9.080753079615533e-05,0.9597336649894714
0.010227555398131255,0.007862275664225033,0.00010460288942184375,0.008742012083530426,0.00655718008056283,7.642277341801673e-05,0.9661121964454651
0.010089729263673365,0.007749104994426151,0.00010180263661422665,0.011622930876910686,0.00950993038713932,0.0001350925158476457,0.9400965571403503
0.00993023828139797,0.007645554723423359,9.860963232534171e-05,0.010755455121397972,0.008446280844509602,0.00011567982437554747,0.9487046599388123
