train_rmse,train_mae,train_mse,test_rmse,test_mae,test_mse,test_r2
0.018552837367341986,0.014655971397010107,0.00034420777437904105,0.020239250734448433,0.015809178352355957,0.0004096273041795939,0.827260434627533
0.018381415178034866,0.014486765485851705,0.0003378764239472905,0.024493519216775894,0.020908858627080917,0.0005999325076118112,0.7470088601112366
0.019059908540029265,0.014998119515753817,0.0003632801135542805,0.021095743402838707,0.017075691372156143,0.00044503036770038307,0.812330961227417
0.0174087751445433,0.01369715830542488,0.0003030654520332686,0.020685318857431412,0.017153259366750717,0.0004278824490029365,0.8195622563362122
0.012559360950259247,0.009754845489383468,0.00015773754747889685,0.013946374878287315,0.010682634077966213,0.00019450136460363865,0.9179788827896118
0.012484058403893864,0.009778131980772447,0.000155851714231833,0.01338757760822773,0.010335259139537811,0.00017922723782248795,0.9244199991226196
0.012409576213696873,0.009714166733960644,0.0001539975818035512,0.012621467933058739,0.009775953367352486,0.00015930146037135273,0.9328227043151855
0.011707607487396667,0.009132572419656202,0.0001370680730789465,0.013296220451593399,0.010514013469219208,0.0001767894864315167,0.9254480004310608
0.013254309586535302,0.010462468084953134,0.0001756767226157216,0.0167489405721426,0.013627883046865463,0.00028052699053660035,0.8817019462585449
0.012371266198396175,0.009740397596016985,0.00015304822735157973,0.01314583607017994,0.010028807446360588,0.00017281301552429795,0.9271248579025269
0.012537312631574881,0.009815368992663455,0.00015718420802184705,0.013034622184932232,0.009964779950678349,0.00016990136646199971,0.9283527135848999
0.013377219575381467,0.010550182854998457,0.00017895000356796912,0.014380927197635174,0.011006936430931091,0.00020681107707787305,0.912787914276123
0.012611248994442438,0.00993668749184112,0.00015904360119982543,0.013485684059560299,0.010522643104195595,0.00018186366651207209,0.9233081936836243
0.009584226275823685,0.007475498726593207,9.185739330618914e-05,0.011868959292769432,0.009178638458251953,0.00014087218733038753,0.9405943155288696
0.008908981661579204,0.007011333309343549,7.936995424635457e-05,0.011206061579287052,0.008483853191137314,0.0001255758252227679,0.9470447301864624
0.009155258576879422,0.007173710363550958,8.381875960952424e-05,0.010657641105353832,0.008082968182861805,0.00011358532356098294,0.9521011114120483
0.009045404167295979,0.007112609979415697,8.181933654973546e-05,0.01129921805113554,0.008450271561741829,0.0001276723196497187,0.9461606740951538
0.009566580553046936,0.007550410951646854,9.151946347793582e-05,0.010990966111421585,0.008393559604883194,0.0001208013272844255,0.9490581750869751
0.00896226883528802,0.007065050822033101,8.032226267597489e-05,0.011731286533176899,0.009065510705113411,0.00013762307935394347,0.9419644474983215
0.009162532159306631,0.007162511751427899,8.395199557032825e-05,0.01114503014832735,0.008493257686495781,0.00012421169958543032,0.9476200342178345
0.00942192445577023,0.007450607188574684,8.877266045024116e-05,0.010990181937813759,0.008323464542627335,0.0001207840905408375,0.9490654468536377
0.00914221855189745,0.007165404854483214,8.358016005065792e-05,0.010204501450061798,0.007823556661605835,0.00010413185373181477,0.9560876488685608
0.008792798575508305,0.006894516920710868,7.731330678946087e-05,0.011078632436692715,0.00843759160488844,0.00012273609172552824,0.9482422471046448
0.008540869094300295,0.006745719032955158,7.294644488597394e-05,0.010425809770822525,0.007998654618859291,0.00010869750985875726,0.9541623592376709
0.00859602252887735,0.006802692777024152,7.389160331696694e-05,0.010723103769123554,0.008195805363357067,0.00011498496314743534,0.9515109062194824
0.008378022147771245,0.006607943514829813,7.019125510854551e-05,0.011050722561776638,0.008395548909902573,0.0001221184793394059,0.9485027194023132
