run,cycle,n_labeled,mae_test,mse_test,rmse_test,r2_test,mae_val,mse_val,rmse_val,r2_val,mean_uncertainty,max_uncertainty,queried_idx
1,1,60,0.9722578319905263,1.5231773738713335,1.2341707231462482,0.5140141137410827,1.0182455830947372,1.6709812396805475,1.2926643956110757,0.453351601735425,0.7092561984549688,0.942768405790645,"[719, 509, 736, 594, 490, 116, 628, 60, 277, 599, 566, 371, 520, 272, 373, 145, 32, 516, 322, 330, 349, 601, 666, 563, 464, 261, 131, 515, 579, 539, 606, 91, 203, 67, 358, 648, 50, 365, 141, 404, 327, 734, 411, 312, 663, 46, 697, 758, 265, 394, 121, 689, 321, 558, 504, 165, 66, 290, 560, 562]"
1,2,130,0.9377078047199998,1.5928009303942043,1.2620621737435143,0.49179998004812553,0.9548872682073686,1.4412031128007186,1.2005011923362336,0.5285217125854462,0.5629766212227048,0.9042031767294344,"[314, 234, 647, 57, 192, 388, 581, 43, 105, 82, 405, 638, 397, 233, 466, 598, 622, 92, 420, 328, 372, 326, 559, 69, 61, 597, 387, 744, 12, 81, 567, 615, 553, 95, 526, 556, 9, 511, 197, 211, 576, 360, 122, 10, 432, 235, 473, 318, 309, 510, 498, 421, 176, 193, 366, 383, 450, 532, 629, 280, 659, 543, 72, 555, 471, 512, 641, 303, 477, 399]"
1,3,200,0.8196200887831577,1.0711019557373873,1.0349405566202279,0.6582535677314589,0.8597688306557895,1.1365234317907047,1.066078529842293,0.6281952790222105,0.48605184595097484,0.761194644220169,"[0, 299, 325, 660, 107, 523, 487, 214, 671, 489, 129, 557, 468, 256, 565, 461, 685, 587, 55, 753, 595, 554, 76, 499, 687, 70, 127, 324, 361, 409, 518, 382, 706, 171, 289, 114, 591, 47, 331, 577, 119, 500, 20, 210, 194, 41, 702, 631, 603, 715, 669, 457, 2, 151, 588, 236, 39, 133, 710, 149, 418, 410, 451, 637, 94, 401, 275, 502, 416, 199]"
1,4,270,0.769300223651579,0.9376285019796633,0.9683121924150616,0.7008396879228462,0.7859000205242105,0.9769952906759943,0.988430721232396,0.6803836583693977,0.484113330655184,0.7973825463161233,"[528, 645, 354, 749, 185, 164, 429, 514, 103, 695, 578, 688, 492, 535, 189, 508, 28, 93, 74, 288, 377, 524, 684, 166, 279, 506, 533, 170, 237, 241, 392, 281, 415, 731, 99, 705, 264, 351, 117, 545, 668, 480, 728, 270, 35, 345, 596, 573, 222, 58, 389, 407, 568, 167, 34, 51, 739, 482, 88, 507, 89, 102, 334, 424, 439, 428, 643, 678, 447, 654]"
1,5,340,0.7079200677305263,0.8760795587586516,0.9359912172443989,0.7204775306538858,0.7401500100810524,0.9345484124122934,0.9667204417060257,0.6942698214591877,0.34916685890207017,0.49908459210633016,"[625, 306, 230, 26, 174, 501, 664, 112, 111, 286, 38, 87, 315, 124, 283, 680, 180, 362, 18, 564, 701, 540, 571, 491, 316, 548, 403, 652, 519, 187, 251, 186, 246, 338, 209, 298, 206, 80, 65, 173, 191, 247, 423, 616, 253, 62, 467, 136, 160, 650, 150, 332, 746, 757, 727, 3, 602, 569, 144, 143, 605, 183, 716, 163, 386, 531, 355, 342, 125, 379]"
1,6,410,0.6868151267378946,0.8153307965649307,0.9029566969489349,0.739860067146541,0.6972830117315787,0.8614436984670454,0.9281399131957667,0.7181854548814993,0.3603478009056969,0.5502630576475046,"[691, 723, 444, 84, 642, 223, 113, 729, 440, 496, 381, 459, 561, 353, 667, 317, 590, 707, 198, 676, 352, 30, 83, 97, 484, 375, 367, 393, 624, 732, 740, 86, 513, 258, 250, 363, 756, 378, 305, 384, 310, 369, 37, 341, 96, 79, 56, 722, 267, 190, 132, 759, 434, 201, 627, 422, 300, 23, 139, 175, 626, 604, 751, 721, 452, 308, 635, 619, 14, 574]"
1,7,480,0.663327433016842,0.7705955974801956,0.8778357462989278,0.7541333065913389,0.6714680215399998,0.7858554360454219,0.8864848763771561,0.7429135616963205,0.2774776578223568,0.42965013656198214,"[118, 262, 583, 27, 726, 109, 585, 184, 593, 550, 700, 586, 205, 45, 657, 495, 44, 623, 580, 658, 575, 304, 207, 134, 255, 22, 63, 71, 278, 469, 748, 537, 747, 696, 483, 609, 64, 128, 52, 259, 717, 301, 335, 544, 252, 672, 720, 357, 651, 68, 213, 73, 178, 735, 552, 268, 390, 202, 155, 48, 311, 481, 633, 208, 212, 227, 570, 195, 53, 529]"
1,8,550,0.6539324996263158,0.7216766029300098,0.849515510705961,0.7697414303260967,0.6456915405547369,0.7270276176049093,0.8526591450309492,0.7621586208030602,0.23151342808686465,0.48509718230082144,"[525, 291, 737, 172, 188, 11, 273, 266, 754, 714, 294, 437, 333, 670, 130, 276, 24, 284, 521, 442, 257, 582, 755, 19, 478, 406, 225, 412, 29, 413, 398, 649, 226, 600, 655, 5, 219, 453, 104, 441, 296, 271, 156, 350, 693, 54, 592, 610, 431, 530, 297, 77, 248, 17, 724, 196, 177, 142, 430, 146, 16, 475, 488, 435, 460, 346, 243, 228, 240, 681]"
1,9,620,0.6500288147452632,0.7199570327879181,0.8485028183735857,0.770290077406748,0.6055747466757896,0.658720985353897,0.8116162796259677,0.7845045994557001,0.18119707564672674,0.4626653001221332,"[347, 242, 725, 614, 621, 123, 503, 673, 419, 323, 292, 665, 158, 741, 402, 320, 220, 138, 527, 546, 703, 425, 462, 159, 385, 344, 699, 630, 85, 438, 661, 364, 137, 427, 1, 302, 517, 417, 274, 752, 221, 4, 644, 522, 542, 249, 733, 551, 505, 547, 285, 463, 6, 474, 549, 636, 497, 313, 287, 269, 239, 153, 479, 712, 541, 339, 181, 640, 33, 40]"
1,10,690,0.6117573571852629,0.6638839191005562,0.8147907210447086,0.7881807986832785,0.621186542888421,0.6853936354199737,0.8278850375625674,0.7757788513205027,0.06898226107306425,0.28553403585338366,"[455, 454, 646, 708, 217, 120, 400, 414, 215, 704, 254, 293, 534, 634, 282, 682, 31, 7, 348, 718, 690, 584, 154, 110, 433, 343, 295, 59, 245, 238, 106, 617, 572, 368, 449, 374, 738, 108, 319, 476, 686, 329, 426, 730, 662, 709, 653, 589, 538, 674, 376, 396, 115, 179, 713, 244, 465, 692, 493, 21, 408, 677, 15, 391, 750, 162, 126, 694, 632, 445]"
